51023.061788939082792 1420 1.2889694669305761908e-07 0.23366856870362345822 2.8204178581015667858e-05 0.63191531749907881021 1.2597079868560328426e-07 2.7563902739934241654e-05 -18469357165
51024.068899796824343 1420 1.4111590358721904037e-07 0.37121557079411421354 3.0877831069753966273e-05 0.64676395640708506107 1.3832718659026796343e-07 3.0267626761491960169e-05 -18450317844
51035.041865562177211 1408 3.6698839139395437595e-07 0.18520529150107994942 8.03014066165792709e-05 0.8085471446393057704 3.6554435686342992507e-07 7.9985434758277228362e-05 -18242871574
51138.732632400752863 1420 -6.0083877214362215277e-08 0.16911830178901393618 -1.314706396288099235e-05 0.33734284259844571352 -5.4667799948882523773e-08 -1.196196210963130903e-05 -16282549001
51222.531070831255224 1420 -6.0640650705740524002e-08 0.19131387822110551555 -1.3268892597172879633e-05 0.57285007322207093239 -5.8477212653883486221e-08 -1.2795506727848583576e-05 -14698319721
51250.447199679193702 1420 1.2501276957009195727e-08 0.1542757271899892757 2.7354274622644251013e-06 0.98443983169272542 1.175656775479203168e-08 2.5724762685462741872e-06 -14170554179
51281.337616892019692 1420 9.9496902220032401589e-08 0.1542757271899892757 2.1771100638668513837e-05 0.43988189648371189833 9.6498297843866090256e-08 2.1114970485945781947e-05 -13586556039
51307.271715615662849 1420 -8.6847311242354993301e-08 0.29103436223236595071 -1.9003220312063121255e-05 0.82224900368601083755 -9.1169582745330689224e-08 -1.994898450953365278e-05 -13096272592
51342.188189147717001 1420 3.9993903069870397524e-07 0.27404561664073373572 8.7511396761053702773e-05 0.3370504286140203476 3.9484624107925562229e-07 8.639703407374731291e-05 -12436151845
51364.100667616509153 1420 3.0726472482469368506e-07 0.33496417718914361927 6.723316100915101821e-05 0.6601235800189897418 3.0293347524941315495e-07 6.6285432303124657154e-05 -12021900905
51398.020414707755872 1420 -2.0199334969598926647e-07 0.29966814979239952965 -4.4198537305694543778e-05 0.16022947197780013084 -2.0431008610666324628e-07 -4.4705466671580830333e-05 -11380625011
51474.808603561787187 1420 1.6165606210166733464e-07 0.18520529150107994942 3.5372261028621806742e-05 0.29237900034058839083 1.6589177224995868919e-07 3.6299084576462013903e-05 -9928916719
51503.747247940454407 1410 -1.38887601724347984e-07 0.33496417718914361927 -3.0390252230338291286e-05 0.71904452110175043344 -1.3284945211753213894e-07 -2.906903358103186798e-05 -9381835485
51534.641042559958727 1410 8.65977695959624302e-07 0.24145600013252932481 0.00018948617644282197113 0.17453638161532580853 8.7149378728797386379e-07 0.00019069316255758571465 -8797764786
51558.574814031734203 1410 -1.8059070601515314805e-07 0.44564672106950364849 -3.9515385377219417151e-05 0.52741106832399964333 -1.761833317991813994e-07 -3.8550999698195988056e-05 -8345295435
51587.483722146848777 1410 3.3660421718784074318e-07 0.16462381358722072422 7.3652989432682744206e-05 0.95363816362805664539 3.3809459077288213409e-07 7.3979100824948949999e-05 -7798764333
51621.388899217785436 1410 1.7368455916751759326e-07 0.15716551784663199132 3.8004238651135466043e-05 0.45352923811879009008 1.727580689402172729e-07 3.7801511616129977885e-05 -7157770360
51657.309500280164979 1410 6.8802118835681884796e-07 0.16062689687595910204 0.00015054718487744824493 0.98313531628809869289 6.841676636714845265e-07 0.00014970398803547545361 -6478682761
51661.317483957397602 1410 3.725101136871751881e-07 0.19131387822110551555 8.1509624853149517425e-05 0.042228217120282351971 3.6862587235631645711e-07 8.0659706845330624169e-05 -6402907841
51685.234300144658835 1465 5.3033818220797820149e-07 0.20445292856792246505 0.00011604427554784481877 0.39485291857272386551 5.2532836494008035765e-07 0.0001149480681937752201 -5950748915
51745.096361553554097 1410 3.8231406888769516003e-07 0.21863439802556228209 8.3654846368242516161e-05 0.27744704671204090118 3.7853642553939651106e-07 8.2828253261545291423e-05 -4819033759
51763.019401387089289 1410 6.2831161237325879963e-07 0.21142611002428246536 0.00013748202245705900247 0.54170072160195559263 6.2571771123229271226e-07 0.0001369144461654690935 -4480200950
51797.892050508915567 1410 9.496086919874381767e-07 0.50259426976438958956 0.00020778562889217712916 0.055856008315458893776 9.5033284113595639829e-07 0.00020794408130263440802 -3820918184
51833.803460386550132 1410 1.9439254009069825246e-07 0.16062689687595910204 4.2535390140708414816e-05 0.5853265735786408186 1.9791278204572218141e-07 4.3305660773916719734e-05 -3142005841
51860.732930178236039 1410 5.292108615737863321e-07 0.2260553029681011683 0.00011579760444119304417 0.98236923059448599815 5.3417545818475163114e-07 0.00011688391697993615202 -2632893014
51908.622536128644068 1410 3.2331377724227683492e-07 0.16062689687595910204 7.0744883761742613257e-05 0.68844389647711068392 3.2879215651043113724e-07 7.1943618031077170997e-05 -1727528687
51936.52952231090951 1410 3.353094544660349775e-07 0.16911830178901393618 7.3369680014091073514e-05 0.099898857413791120052 3.3877156444201384418e-07 7.4127230681774057701e-05 -1199927403
51947.526955526733712 1410 3.4457920812964488237e-07 0.15716551784663199132 7.5398011905870162861e-05 0.2620427887886762619 3.466459531740818473e-07 7.5850240199947115287e-05 -992013843
51957.486772803202598 1410 3.0415354012805164084e-07 0.17944637081869335704 6.655239694891636724e-05 0.40888832067139446735 3.0597660324842408702e-07 6.6951304751859829089e-05 -803722935
52013.312618913263403 1410 3.7863267476507972537e-07 0.16911830178901393618 8.2849313732092496918e-05 0.2319733066251501441 3.7521851864967818208e-07 8.2102255937065314761e-05 251686595
52023.327721155522802 1410 3.1076095957037208553e-08 0.20445292856792246505 6.799817858061515706e-06 0.37963394890539348125 2.6960733690310814765e-08 5.8993278520978896629e-06 441023765
52042.263223339683723 1410 1.4653490176981870821e-07 0.15199013125857877005 3.2063572054264596642e-05 0.65881516400258988142 1.4175273682605779378e-07 3.1017177725011101249e-05 798995069
52075.188992557464491 1410 1.561612532427862453e-07 0.19131387822110551555 3.4169931770245539934e-05 0.14426604704931378365 1.5111055665029671438e-07 3.3064779535784004512e-05 1421478989
52076.195232217978461 1410 3.5067325135843670334e-07 0.15716551784663199132 7.67314607416642783e-05 0.15910184115637093782 3.4558437717607684749e-07 7.5617954798366958535e-05 1440502712
