53800.345092213593887 1432 2.0153461416708703724e-06 1.2784434221635343487 0.00044098160517618964459 0.57963048177771270275 1.7194715654018833076e-06 0.00037624074360600335563 -22131635900
53800.345092213579839 1428 8.0168620365910302508e-07 1.1890253255537528432 0.00017541843638041029717 0.57963048177771270275 5.058116606422382053e-07 0.00011067758208618218728 -22131635900
53800.345092213604655 1424 2.9456956259973035518e-06 0.84309855210479933696 0.00064455309123017798214 0.57963048177771270275 2.6498210829804341714e-06 0.00057981223693594887429 -22131635900
53800.345092213593841 1420 2.011355721050656303e-06 0.89459453457318238723 0.00044010845388269956257 0.57963048177771270275 1.7157881283504023512e-06 0.00037543476395320741672 -22131635900
53800.345092213584206 1416 1.1789214591009705545e-06 0.70864777366559816851 0.00025796197817412178065 0.57963048177771270275 8.8304688283198526886e-07 0.000193221116603935881 -22131635900
53800.345092213589798 1412 1.6620527116557743267e-06 0.53976996494081519451 0.00036367681834830875542 0.57963048177771270275 1.3661781353867880134e-06 0.00029893595677812263089 -22131635900
53800.345092213586206 1408 1.3517309293775342577e-06 0.46335573814641478618 0.00029577473699332187917 0.57963048177771270275 1.0561639684675553148e-06 0.00023110118530702470981 -22131635900
53800.345092213594906 1404 2.1034387876553893506e-06 0.42155506382109675378 0.00046025731947024325871 0.57963048177771270275 1.8078718599975284723e-06 0.0003955837750599033537 -22131635900
53800.345092213592828 1400 1.923876310656970939e-06 0.32676418664873441156 0.00042096692279896671914 0.57963048177771270275 1.6283087179567171733e-06 0.00035629323286947461403 -22131635900
53800.34509221358968 1396 1.6519232181990520958e-06 0.37669868966616926187 0.00036146036520817290093 0.57963048177771270275 1.3560492737203394099e-06 0.00029671964188118145063 -22131635900
53800.345092213593709 1392 1.9999984263274803051e-06 1.165883990831081185 0.00043762334328361759924 0.57963048177771270275 1.7044314654174999834e-06 0.0003729497915973201282 -22131635900
53800.345092213597276 1388 2.3081715231373066186e-06 1.4362664729336296343 0.00050505526680949117088 0.57963048177771270275 2.0126039304370520355e-06 0.0004403815768799988869 -22131635900
53800.356565045311825 1432 1.4127123906537979506e-06 1.5067693646514745964 0.00030911820297346423413 0.57979963487014174461 1.1173605709580414935e-06 0.00024449172673293080305 -22131419009
53800.35656504529836 1428 2.4939163952424177756e-07 2.3067096130749118466 5.4569844475323064578e-05 0.57979963487014174461 -4.626713048812564613e-08 -1.0123796129946352113e-05 -22131419009
53800.356565045342432 1424 4.0570419507559583518e-06 0.97658972974131208478 0.00088772882966308827548 0.57979963487014174461 3.76169013106019627e-06 0.00082310235342255361365 -22131419009
53800.356565045298016 1420 2.1961838987208850677e-07 0.49892854350218218684 4.8055104822693122869e-05 0.57979963487014174461 -7.5733463075785075914e-08 -1.6571378693797367069e-05 -22131419009
53800.356565045317495 1416 1.9025966499304564312e-06 0.45185464060492830374 0.00041631068099972764995 0.57979963487014174461 1.6069378466659658276e-06 0.00035161703311849984962 -22131419009
53800.356565045307875 1412 1.0713901559951047862e-06 0.47590692090072500564 0.00023443285547413836266 0.57979963487014174461 7.7603833629934905512e-07 0.00016980637923360509045 -22131419009
53800.356565045309747 1408 1.2331499469074992025e-06 0.40380987327232220618 0.00026982781357814530875 0.57979963487014174461 9.3749114364301002282e-07 0.00020513416569691782002 -22131419009
53800.35656504531271 1404 1.4891420884311943642e-06 0.46858484357500185258 0.00032584192606604631089 0.57979963487014174461 1.1937902687354377446e-06 0.00026121544982551284426 -22131419009
53800.35656504531423 1400 1.6205140307636956936e-06 0.59112785358263142399 0.00035458766299284036304 0.57979963487014174461 1.3251621778158191311e-06 0.00028996117947634922108 -22131419009
